postalcode;cnt;status;target;guid
347032;373;confirmed;;
347033;581;confirmed;;
347034;318;confirmed;;
347037;142;confirmed;;
347040;4796;confirmed;;
347041;1604;confirmed;;
347042;757;confirmed;;
347044;249;confirmed;;
347045;910;confirmed;;
347052;343;confirmed;;
347055;146;confirmed;;
347056;201;confirmed;;
347058;643;confirmed;;
347060;2628;confirmed;;
347061;913;confirmed;;
347064;300;confirmed;;
347065;188;confirmed;;
347066;242;confirmed;;
347067;228;confirmed;;
347068;260;confirmed;;
347069;211;confirmed;;
347070;1017;confirmed;;
347071;1363;confirmed;;
347072;568;confirmed;;
347073;404;confirmed;;
347074;505;confirmed;;
347076;358;confirmed;;
347077;391;confirmed;;
347078;518;confirmed;;
347081;857;confirmed;;
347082;390;confirmed;;
347083;316;confirmed;;
347085;287;confirmed;;
347090;737;confirmed;;
347091;776;confirmed;;
347111;362;confirmed;;
347120;2042;confirmed;;
347122;175;confirmed;;
347123;406;confirmed;;
347124;277;confirmed;;
347125;340;confirmed;;
347126;173;confirmed;;
347127;222;confirmed;;
347130;658;confirmed;;
347131;279;confirmed;;
347132;330;confirmed;;
347133;278;confirmed;;
347134;602;confirmed;;
347135;267;confirmed;;
347136;177;confirmed;;
347137;495;confirmed;;
347138;202;confirmed;;
347140;2462;confirmed;;
347141;937;confirmed;;
347142;314;confirmed;;
347144;257;confirmed;;
347145;177;confirmed;;
347148;434;confirmed;;
347149;148;confirmed;;
347152;219;confirmed;;
347153;337;confirmed;;
347155;271;confirmed;;
347160;148;confirmed;;
347161;249;confirmed;;
347162;152;confirmed;;
347163;229;confirmed;;
347164;158;confirmed;;
347165;198;confirmed;;
347167;73;confirmed;;
347168;60;confirmed;;
347180;1029;confirmed;;
347182;425;confirmed;;
347184;318;confirmed;;
347185;364;confirmed;;
347186;305;confirmed;;
347196;155;confirmed;;
347197;367;confirmed;;
347200;149;confirmed;;
347201;160;confirmed;;
347202;554;confirmed;;
347203;764;confirmed;;
347204;278;confirmed;;
347205;231;confirmed;;
347210;6572;confirmed;;
347211;2328;confirmed;;
347214;980;confirmed;;
347220;244;confirmed;;
347221;158;confirmed;;
347222;720;confirmed;;
347223;253;confirmed;;
347224;390;confirmed;;
347226;367;confirmed;;
347227;332;confirmed;;
347230;324;confirmed;;
347231;222;confirmed;;
347233;224;confirmed;;
347235;314;confirmed;;
347250;2202;confirmed;;
347251;1396;confirmed;;
347252;1277;confirmed;;
347253;476;confirmed;;
347254;241;confirmed;;
347262;380;confirmed;;
347263;449;confirmed;;
347264;235;confirmed;;
347265;212;confirmed;;
347267;438;confirmed;;
347268;370;confirmed;;
347269;148;confirmed;;
347270;155;confirmed;;
347271;583;confirmed;;
347272;1391;confirmed;;
347273;349;confirmed;;
347274;207;confirmed;;
347275;74;confirmed;;
347276;324;confirmed;;
347277;822;confirmed;;
347278;162;confirmed;;
347279;149;confirmed;;
347300;258;confirmed;;
347301;388;confirmed;;
347304;1421;confirmed;;
347305;444;confirmed;;
347306;238;confirmed;;
347308;99;confirmed;;
347309;120;confirmed;;
347310;300;confirmed;;
347311;718;confirmed;;
347312;404;confirmed;;
347313;411;confirmed;;
347314;340;confirmed;;
347316;204;confirmed;;
347317;303;confirmed;;
347320;2641;confirmed;;
347323;1161;confirmed;;
347325;961;confirmed;;
347327;511;confirmed;;
347328;236;confirmed;;
347329;941;confirmed;;
347330;188;confirmed;;
347331;340;confirmed;;
347332;317;confirmed;;
347333;376;confirmed;;
347334;191;confirmed;;
347335;300;confirmed;;
347337;225;confirmed;;
347338;272;confirmed;;
347339;183;confirmed;;
347343;1148;confirmed;;
347346;264;confirmed;;
347347;242;confirmed;;
347350;3744;confirmed;;
347352;1045;confirmed;;
347353;715;confirmed;;
347355;282;confirmed;;
347356;219;confirmed;;
347357;199;confirmed;;
347358;517;confirmed;;
347360;2838;confirmed;;
347366;969;confirmed;;
347368;171;confirmed;;
347369;2284;confirmed;;
347370;140;confirmed;;
347371;116;confirmed;;
347374;321;confirmed;;
347375;2009;confirmed;;
347380;368;confirmed;;
347381;149;confirmed;;
347382;534;confirmed;;
347383;274;confirmed;;
347386;1306;confirmed;;
347387;276;confirmed;;
347388;1;exhausted;347388;1.0
347389;665;confirmed;;
347395;44;exhausted;347395;44.0
347396;8;exhausted;347396;8.0
347399;9;exhausted;347399;9.0
347400;317;confirmed;;
347401;205;confirmed;;
347410;3044;confirmed;;
347412;206;confirmed;;
347413;650;confirmed;;
347414;380;confirmed;;
347415;274;confirmed;;
347416;201;confirmed;;
347417;273;confirmed;;
347418;106;confirmed;;
347420;314;confirmed;;
347421;306;confirmed;;
347422;394;confirmed;;
347423;888;confirmed;;
347425;201;confirmed;;
347426;158;confirmed;;
347430;2057;confirmed;;
347432;421;confirmed;;
347433;293;confirmed;;
347435;323;confirmed;;
347437;363;confirmed;;
347441;342;confirmed;;
347442;333;confirmed;;
347443;220;confirmed;;
347444;325;confirmed;;
347450;482;confirmed;;
347453;338;confirmed;;
347460;3948;confirmed;;
347461;558;confirmed;;
347462;1462;confirmed;;
347463;391;confirmed;;
347465;278;confirmed;;
347467;396;confirmed;;
347469;562;confirmed;;
347470;700;confirmed;;
347471;297;confirmed;;
347472;256;confirmed;;
347473;294;confirmed;;
347474;435;confirmed;;
347480;2659;confirmed;;
347481;302;confirmed;;
347483;754;confirmed;;
347484;330;confirmed;;
347485;248;confirmed;;
347486;268;confirmed;;
347490;307;confirmed;;
347491;532;confirmed;;
347492;307;confirmed;;
347493;115;confirmed;;
347494;198;confirmed;;
347495;46;confirmed;;
347496;469;confirmed;;
347497;171;confirmed;;
347498;1455;confirmed;;
347500;1869;confirmed;;
347501;451;confirmed;;
347502;247;confirmed;;
347505;817;confirmed;;
347506;644;confirmed;;
347510;2069;confirmed;;
347511;1423;confirmed;;
347512;1838;confirmed;;
347513;516;confirmed;;
347521;875;confirmed;;
347523;664;confirmed;;
347524;446;confirmed;;
347525;580;confirmed;;
347526;265;confirmed;;
347527;350;confirmed;;
347532;355;confirmed;;
347533;106;confirmed;;
347536;217;confirmed;;
347540;4013;confirmed;;
347541;1164;confirmed;;
347542;806;confirmed;;
347544;522;confirmed;;
347550;278;confirmed;;
347551;702;confirmed;;
347552;606;confirmed;;
347553;337;confirmed;;
347554;445;confirmed;;
347555;503;confirmed;;
347556;489;confirmed;;
347557;154;confirmed;;
347558;299;confirmed;;
347559;146;confirmed;;
347560;1787;confirmed;;
347561;582;confirmed;;
347562;979;confirmed;;
347563;622;confirmed;;
347564;504;confirmed;;
347565;1357;confirmed;;
347566;257;confirmed;;
347567;1251;confirmed;;
347568;1355;confirmed;;
347569;575;confirmed;;
347570;2973;confirmed;;
347571;485;confirmed;;
347572;1161;confirmed;;
347577;99;confirmed;;
347601;303;confirmed;;
347602;355;confirmed;;
347603;678;confirmed;;
347604;156;confirmed;;
347605;475;confirmed;;
347606;690;confirmed;;
347607;103;confirmed;;
347608;307;confirmed;;
347609;334;confirmed;;
347610;80;confirmed;;
347611;228;confirmed;;
347612;1449;confirmed;;
347613;814;confirmed;;
347614;536;confirmed;;
347615;706;confirmed;;
347616;760;confirmed;;
347617;715;confirmed;;
347618;700;confirmed;;
347619;203;confirmed;;
347620;185;confirmed;;
347621;150;confirmed;;
347626;462;confirmed;;
347627;499;confirmed;;
347628;4705;confirmed;;
347629;255;confirmed;;
347630;4929;confirmed;;
347631;1925;confirmed;;
347632;2590;confirmed;;
347633;2222;confirmed;;
347634;3098;confirmed;;
347636;1727;confirmed;;
347639;1416;confirmed;;
347640;3574;confirmed;;
347660;3722;confirmed;;
347661;1283;confirmed;;
347662;824;confirmed;;
347663;717;confirmed;;
347664;1183;confirmed;;
347672;281;confirmed;;
347673;573;confirmed;;
347674;281;confirmed;;
347675;285;confirmed;;
347676;374;confirmed;;
347677;193;confirmed;;
347680;622;confirmed;;
347681;727;confirmed;;
347682;548;confirmed;;
347683;907;confirmed;;
347684;467;confirmed;;
347685;391;confirmed;;
347686;535;confirmed;;
347687;223;confirmed;;
347700;3092;confirmed;;
347701;654;confirmed;;
347703;935;confirmed;;
347704;474;confirmed;;
347705;450;confirmed;;
347706;1022;confirmed;;
347707;443;confirmed;;
347708;196;confirmed;;
347709;1622;confirmed;;
347710;321;confirmed;;
347711;736;confirmed;;
347712;18;confirmed;;
347715;187;confirmed;;
347716;1866;confirmed;;
347719;251;confirmed;;
347721;104;confirmed;;
347722;510;confirmed;;
347723;1557;confirmed;;
347724;390;confirmed;;
347726;709;confirmed;;
347728;221;confirmed;;
347729;160;confirmed;;
347731;265;confirmed;;
347732;208;confirmed;;
347733;666;confirmed;;
347734;735;confirmed;;
347735;382;confirmed;;
347736;239;confirmed;;
347737;623;confirmed;;
347738;230;confirmed;;
347739;812;confirmed;;
347740;8020;confirmed;;
347742;868;confirmed;;
347743;65;confirmed;;
347750;2392;confirmed;;
347751;405;confirmed;;
347760;8423;confirmed;;
347762;917;confirmed;;
347763;691;confirmed;;
347767;552;confirmed;;
347769;934;confirmed;;
347770;519;confirmed;;
347771;271;confirmed;;
347772;451;confirmed;;
347773;323;confirmed;;
347774;583;confirmed;;
347775;506;confirmed;;
347776;488;confirmed;;
347777;577;confirmed;;
347780;2805;confirmed;;
347781;969;confirmed;;
347783;492;confirmed;;
347784;261;confirmed;;
347785;334;confirmed;;
347786;337;confirmed;;
347787;765;confirmed;;
347788;405;confirmed;;
347789;323;confirmed;;
347790;147;confirmed;;
347792;181;confirmed;;
347794;211;confirmed;;
347795;373;confirmed;;
347796;113;confirmed;;
347797;229;confirmed;;
347798;250;confirmed;;
347800;8945;confirmed;;
347801;513;confirmed;;
347803;2872;confirmed;;
347805;1617;confirmed;;
347809;946;confirmed;;
347810;3249;confirmed;;
347811;439;confirmed;;
347812;1295;confirmed;;
347819;87;exhausted;347819;87.0
347820;2818;confirmed;;
347821;1455;confirmed;;
347825;1195;confirmed;;
347830;2243;confirmed;;
347831;757;confirmed;;
347832;881;confirmed;;
347833;1001;confirmed;;
347834;556;confirmed;;
347836;840;confirmed;;
347837;2190;confirmed;;
347838;344;confirmed;;
347839;347;confirmed;;
347840;284;confirmed;;
347841;452;confirmed;;
347842;800;confirmed;;
347843;109;confirmed;;
347844;403;confirmed;;
347845;185;confirmed;;
347850;3285;confirmed;;
347851;1496;confirmed;;
347852;393;confirmed;;
347853;485;confirmed;;
347854;301;confirmed;;
347855;296;confirmed;;
347856;196;confirmed;;
347857;341;confirmed;;
347858;232;confirmed;;
347859;776;confirmed;;
347862;104;confirmed;;
347863;3228;confirmed;;
347865;296;confirmed;;
347871;1175;confirmed;;
347872;2682;confirmed;;
347873;2022;confirmed;;
347874;1604;confirmed;;
347878;900;confirmed;;
347879;1097;confirmed;;
347880;2939;confirmed;;
347881;186;confirmed;;
347886;320;confirmed;;
347890;436;confirmed;;
347892;371;confirmed;;
347895;685;confirmed;;
347896;52;confirmed;;
347900;3495;confirmed;;
347902;1471;confirmed;;
347904;1435;confirmed;;
347905;4692;confirmed;;
347909;3246;confirmed;;
347910;1733;confirmed;;
347913;7608;confirmed;;
347916;805;confirmed;;
347917;2566;confirmed;;
347922;1917;confirmed;;
347923;1030;confirmed;;
347924;445;confirmed;;
347927;1046;confirmed;;
347928;1;exhausted;347928;1.0
347930;3165;confirmed;;
347931;802;confirmed;;
347932;2255;confirmed;;
347933;5032;confirmed;;
347935;3155;confirmed;;
347936;1181;confirmed;;
347939;432;confirmed;;
347942;2243;confirmed;;
347943;1887;confirmed;;
347949;1;confirmed;347949;1.0
349399;1;exhausted;349399;1.0
350000;3921;confirmed;;
350001;4762;confirmed;;
350002;2013;confirmed;;
350003;45;confirmed;;
350004;4889;confirmed;;
350005;3124;confirmed;;
350007;1917;confirmed;;
350010;399;confirmed;;
350011;1705;confirmed;;
350012;775;confirmed;;
350015;785;confirmed;;
350016;1058;confirmed;;
350018;1315;confirmed;;
350019;10;confirmed;;
350020;1652;confirmed;;
350023;2;confirmed;;
350024;757;confirmed;;
350028;276;confirmed;;
350029;2;exhausted;350029;2.0
350030;6;exhausted;350030;6.0
350031;6185;confirmed;;
350032;18603;confirmed;;
350033;1004;confirmed;;
350035;2;confirmed;;
350037;4304;confirmed;;
350038;3677;confirmed;;
350039;916;confirmed;;
350040;1748;confirmed;;
350042;1271;confirmed;;
350044;823;confirmed;;
350047;3464;confirmed;;
350049;2540;confirmed;;
350051;1161;confirmed;;
350053;7649;confirmed;;
350055;12613;confirmed;;
350056;3774;confirmed;;
350058;775;confirmed;;
350059;3475;confirmed;;
350060;1012;confirmed;;
350061;524;confirmed;;
350062;1474;confirmed;;
350063;1177;confirmed;;
350064;65;confirmed;;
350065;986;confirmed;;
350066;1836;confirmed;;
350067;207;confirmed;;
350072;2073;confirmed;;
350073;1322;confirmed;;
350075;907;confirmed;;
350077;798;confirmed;;
350078;254;confirmed;;
350080;826;confirmed;;
350085;92;exhausted;350085;92.0
350086;7;confirmed;;
350087;10448;confirmed;;
350088;241;confirmed;;
350089;493;confirmed;;
350090;1279;confirmed;;
350900;8923;confirmed;;
350901;5321;confirmed;;
350903;2;exhausted;350903;2.0
350904;2992;confirmed;;
350906;2;confirmed;;
350908;3974;confirmed;;
350909;7738;confirmed;;
350910;3543;confirmed;;
350911;1876;confirmed;;
350912;3343;confirmed;;
350915;6204;confirmed;;
350916;10515;confirmed;;
350921;5640;confirmed;;
351374;1;exhausted;351374;1.0
352000;799;confirmed;;
352001;1579;confirmed;;
352003;394;confirmed;;
352004;107;confirmed;;
352007;178;confirmed;;
352008;375;confirmed;;
352010;1852;confirmed;;
352011;717;confirmed;;
352012;460;confirmed;;
352013;14;confirmed;;
352014;398;confirmed;;
352015;602;confirmed;;
352016;687;confirmed;;
352017;480;confirmed;;
352018;1153;confirmed;;
352019;788;confirmed;;
352020;2126;confirmed;;
352021;42;confirmed;;
352022;853;confirmed;;
352023;297;confirmed;;
352024;520;confirmed;;
352025;216;confirmed;;
352026;373;confirmed;;
352030;6842;confirmed;;
352031;3361;confirmed;;
352032;305;confirmed;;
352033;994;confirmed;;
352040;8447;confirmed;;
352041;643;confirmed;;
352042;9941;confirmed;;
352043;1527;confirmed;;
352045;878;confirmed;;
352051;423;confirmed;;
352052;1296;confirmed;;
352054;2139;confirmed;;
352055;307;confirmed;;
352056;377;confirmed;;
352057;83;confirmed;;
352058;170;confirmed;;
352059;273;confirmed;;
352061;434;confirmed;;
352062;343;confirmed;;
352063;735;confirmed;;
352064;1165;confirmed;;
352065;1525;confirmed;;
352066;563;confirmed;;
352067;288;confirmed;;
352068;559;confirmed;;
352069;202;confirmed;;
352070;2253;confirmed;;
352071;538;confirmed;;
352072;82;confirmed;;
352075;459;confirmed;;
352079;245;confirmed;;
352080;3516;confirmed;;
352081;1297;confirmed;;
352085;2620;confirmed;;
352087;592;confirmed;;
352088;114;confirmed;;
352089;236;confirmed;;
352090;788;confirmed;;
352091;395;confirmed;;
352095;988;confirmed;;
352096;257;confirmed;;
352097;275;confirmed;;
352098;1406;confirmed;;
352099;417;confirmed;;
352101;3437;confirmed;;
352102;2812;confirmed;;
352104;3243;confirmed;;
352105;3582;confirmed;;
352106;2939;confirmed;;
352107;1044;confirmed;;
352108;365;confirmed;;
352110;939;confirmed;;
352111;891;confirmed;;
352113;895;confirmed;;
352114;819;confirmed;;
352115;650;confirmed;;
352117;2486;confirmed;;
352118;1277;confirmed;;
352120;11896;confirmed;;
352121;4674;confirmed;;
352122;985;confirmed;;
352125;452;confirmed;;
352126;422;confirmed;;
352128;129;confirmed;;
352129;2677;confirmed;;
352131;263;confirmed;;
352140;4940;confirmed;;
352141;15;exhausted;352141;15.0
352142;1792;confirmed;;
352143;208;confirmed;;
352144;1323;confirmed;;
352145;324;confirmed;;
352147;4806;confirmed;;
352150;1123;confirmed;;
352151;720;confirmed;;
352153;156;confirmed;;
352154;675;confirmed;;
352155;1020;confirmed;;
352156;166;confirmed;;
352159;1789;confirmed;;
352160;1132;confirmed;;
352161;839;confirmed;;
352162;544;confirmed;;
352165;1950;confirmed;;
352166;1046;confirmed;;
352167;164;confirmed;;
352168;177;confirmed;;
352169;156;confirmed;;
352170;602;confirmed;;
352171;1249;confirmed;;
352172;1006;confirmed;;
352173;617;confirmed;;
352174;888;confirmed;;
352175;243;confirmed;;
352176;1363;confirmed;;
352177;1254;confirmed;;
352178;385;confirmed;;
352180;1283;confirmed;;
352181;1013;confirmed;;
352182;844;confirmed;;
352183;103;confirmed;;
352184;773;confirmed;;
352185;343;confirmed;;
352188;982;confirmed;;
352189;1036;confirmed;;
352190;3250;confirmed;;
352191;2112;confirmed;;
352192;1586;confirmed;;
352193;326;confirmed;;
352194;956;confirmed;;
352195;398;confirmed;;
352200;2105;confirmed;;
352201;655;confirmed;;
352203;2466;confirmed;;
352204;453;confirmed;;
352205;258;confirmed;;
352206;285;confirmed;;
352207;997;confirmed;;
352208;344;confirmed;;
352209;306;confirmed;;
352210;16;exhausted;352210;16.0
352211;1432;confirmed;;
352212;471;confirmed;;
352213;855;confirmed;;
352214;233;confirmed;;
352215;493;confirmed;;
352216;245;confirmed;;
352217;291;confirmed;;
352218;305;confirmed;;
352220;367;confirmed;;
352222;241;confirmed;;
352224;3;exhausted;352224;3.0
352230;2519;confirmed;;
352231;1260;confirmed;;
352232;292;confirmed;;
352235;1782;confirmed;;
352238;436;confirmed;;
352240;7016;confirmed;;
352241;2088;confirmed;;
352242;1069;confirmed;;
352243;1018;confirmed;;
352244;1180;confirmed;;
352251;2339;confirmed;;
352252;444;confirmed;;
352253;507;confirmed;;
352254;399;confirmed;;
352255;160;confirmed;;
352256;1;exhausted;352256;1.0
352257;321;confirmed;;
352260;373;confirmed;;
352261;682;confirmed;;
352262;489;confirmed;;
352263;298;confirmed;;
352265;751;confirmed;;
352270;1000;confirmed;;
352271;331;confirmed;;
352272;2298;confirmed;;
352273;1;exhausted;352273;1.0
352274;61;confirmed;;
352275;2235;confirmed;;
352276;211;confirmed;;
352281;2501;confirmed;;
352283;923;confirmed;;
352284;293;confirmed;;
352286;172;confirmed;;
352288;219;confirmed;;
352289;987;confirmed;;
352290;2996;confirmed;;
352291;2715;confirmed;;
352292;2955;confirmed;;
352301;190;confirmed;;
352302;1526;confirmed;;
352303;402;confirmed;;
352305;842;confirmed;;
352307;2068;confirmed;;
352308;818;confirmed;;
352309;241;confirmed;;
352310;428;confirmed;;
352311;557;confirmed;;
352313;640;confirmed;;
352314;436;confirmed;;
352315;107;confirmed;;
352316;797;confirmed;;
352317;928;confirmed;;
352318;1073;confirmed;;
352319;237;confirmed;;
352320;3229;confirmed;;
352321;1398;confirmed;;
352323;824;confirmed;;
352325;1215;confirmed;;
352326;1534;confirmed;;
352327;1193;confirmed;;
352330;5427;confirmed;;
352331;4619;confirmed;;
352332;1922;confirmed;;
352333;2003;confirmed;;
352334;4;confirmed;;
352335;945;confirmed;;
352337;335;confirmed;;
352344;1794;confirmed;;
352345;1089;confirmed;;
352346;264;confirmed;;
352347;903;confirmed;;
352348;136;confirmed;;
352350;728;confirmed;;
352351;920;confirmed;;
352352;891;confirmed;;
352353;605;confirmed;;
352354;134;confirmed;;
352355;513;confirmed;;
352356;235;confirmed;;
352357;157;confirmed;;
352358;26;confirmed;;
352359;1100;confirmed;;
352360;3527;confirmed;;
352361;2199;confirmed;;
352362;501;confirmed;;
352363;1496;confirmed;;
352364;1354;confirmed;;
352374;398;confirmed;;
352375;944;confirmed;;
352376;1146;confirmed;;
352377;302;confirmed;;
352378;728;confirmed;;
352379;192;confirmed;;
352380;6161;confirmed;;
352382;2035;confirmed;;
