target;address;response;status
461370;no such P.O.;;declined
461496;обл Оренбургская, р-н Шарлыкский, с Шарлык, ул Советская, дом 9;461450;declined
461497;no such P.O.;;declined
461498;обл Оренбургская, р-н Шарлыкский, с Шарлык, ул Советская, дом 9;461450;declined
461499;обл Оренбургская, р-н Шарлыкский, с Шарлык, ул Советская, дом 9;461450;declined
461506;обл Оренбургская, р-н Соль-Илецкий, г Соль-Илецк, ул Цвиллинга, дом 66;461500;declined
461507;no such P.O.;;declined
461508;обл Оренбургская, р-н Соль-Илецкий, г Соль-Илецк, ул Цвиллинга, дом 66;461500;declined
461509;обл Оренбургская, р-н Соль-Илецкий, г Соль-Илецк, ул Цвиллинга, дом 66;461500;declined
461607;no such P.O.;;declined
461638;обл Оренбургская, г Бугуруслан, ул Ленинградская, дом 39;461630;declined
461639;обл Оренбургская, г Бугуруслан, ул Ленинградская, дом 39;461630;declined
461640;обл Оренбургская, г Бугуруслан, ул Широкая, дом 100а;461630;declined
461649;обл Оренбургская, г Бугуруслан, ул Ленинградская, дом 39;461630;declined
461707;обл Оренбургская, р-н Асекеевский, с Думино, ул Центральная, дом 7;461713;declined
461740;обл Оренбургская, р-н Абдулинский, г Абдулино, ул Коммунистическая, дом 242;461744;declined
461746;обл Оренбургская, р-н Абдулинский, г Абдулино, ул Коммунистическая, дом 242;461744;declined
461747;no such P.O.;;declined
461748;обл Оренбургская, р-н Абдулинский, г Абдулино, ул Базарная площадь;461744;declined
461762;обл Оренбургская, р-н Абдулинский, с Баклановка, ул Коммунистическая, дом 22;461761;declined
461845;обл Оренбургская, р-н Александровский, с Успенка, ул Советская, дом 41;461847;declined
461854;обл Оренбургская, р-н Александровский, с Новоспасское, ул Школьная, дом 2;461856;declined
461909;обл Оренбургская, г Сорочинск, ул Красноармейская, дом 50;461900;declined
461937;no such P.O.;;declined
461938;обл Оренбургская, р-н Сорочинский, тер автодорога Ивановка-Сорочинск-Ташла;461900;declined
461975;обл Оренбургская, р-н Первомайский, п Первомайский, ул Гагарина;461980;declined
461990;обл Оренбургская, р-н Первомайский, п Ляшево, ул Набережная;461970;declined
462055;no such P.O.;;declined
462057;обл Оренбургская, р-н Октябрьский, с Октябрьское, ул Калинина, дом 3;462030;declined
462058;обл Оренбургская, р-н Октябрьский, с Октябрьское, ул Калинина, дом 3;462030;declined
462059;обл Оренбургская, р-н Октябрьский, с Октябрьское, ул Калинина, дом 3;462030;declined
462101;обл Оренбургская, р-н Саракташский, п Саракташ, пер Заводской, дом 1;462100;declined
462102;обл Оренбургская, р-н Саракташский, п Саракташ, ул Чапаева, дом 89Б;462100;declined
